Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Philippines,PHL,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,52.4038594454802,50.999369434005,51.4824182614494,49.236877231987,45.3946271793812,..,..,..,..
Philippines,PHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.60509991645813,3.59220004081726,3.50419998168945,3.49729990959167,3.59990000724792,..,2.70779991149902,2.5518000125885,..
Poland,POL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,479257883741.752,503303378983.321,511396027456.312,518514109493.65,535720728189.143,556286765924.993,573323606459.528,600876081838.379,..
Poland,POL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,99.9999999999948,99.9962164768805,99.9815664183042,99.9962149714443,99.9660913066726,99.9661157279646,..
Poland,POL,GINI index (World Bank estimate),SI.POV.GINI,33.2,32.8,32.4,32.5,32.1,31.8,30.8,..,..
Poland,POL,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Poland,POL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Poland,POL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.63720035552979,9.63169956207275,10.0876998901367,10.3259000778198,8.98980045318604,7.50099992752075,6.16079998016357,4.88740015029907,..
Portugal,PRT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,238303443425.21,233949991367.372,224525885052.579,221988394013.204,223971165762.163,228052068749.303,232443748862.204,238940661115.007,..
Portugal,PRT,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,53.0097361554458,57.4523839984944,30.8812922678512,30.8988629740008,25.1831978916168,27.458494054092,14.7184724365163,16.0083566266812,..
Portugal,PRT,GINI index (World Bank estimate),SI.POV.GINI,35.8,36.3,36,36.2,35.6,35.5,..,..,..
Portugal,PRT,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Portugal,PRT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Portugal,PRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.7699003219604,12.6772003173828,15.5268001556396,16.1833992004395,13.894100189209,12.4443998336792,11.0662002563477,8.86699962615967,..
Puerto Rico,PRI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,98381300000,98028592583.2526,98057290562.043,97756424655.3687,96592767902.4776,95579081232.2979,94310815718.0093,92066818924.8445,..
Puerto Rico,PRI,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,62.3853211009174,71.5596330275229,45.8715596330275,32.1100917431193,15.5963302752294,14.6788990825688,3.6697247706422,3.6697247706422,..
Puerto Rico,PRI,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,14.3000001907349,13.8999996185303,..,11.8000001907349,10.8000001907349,9.19999980926514
Qatar,QAT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,125122306346.154,141857635543.447,148506870584.197,155056431405.283,161225944072.686,167122799519.85,170684705988.971,173381268748.888,..
Qatar,QAT,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Qatar,QAT,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Qatar,QAT,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.449999988079071,0.560000002384186,0.479999989271164,0.280000001192093,0.200000002980232,0.170000001788139,0.150000005960464,0.140000000596046,..
Romania,ROU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,166225180150.414,169561589346.099,173083660513.02,179166705557.1,185277782605.466,192450822101.866,201690020542.651,216332688152.215,..
Romania,ROU,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,99.5810082721765,99.4074647223711,98.5241348887509,99.3790947507232,97.9070690943822,98.0174648814994,..
Romania,ROU,GINI index (World Bank estimate),SI.POV.GINI,35.5,35.9,36.5,36.9,36,35.9,..,..,..
Romania,ROU,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Romania,ROU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Romania,ROU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.95919990539551,7.1774001121521,6.79370021820068,7.09600019454956,6.80210018157959,6.81180000305176,5.90140008926392,4.92689990997314,..
Russian Federation,RUS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1524917468442.6,1605507609329.85,1664203387274.45,1693915317353.68,1706426588984.83,1658164735743.42,1654435341115.24,1681681966623.36,..
Russian Federation,RUS,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,96.2900289047848,95.8222326516751,95.3232607072576,93.4509623369194,93.3205911928879,91.8274018970421,91.7079917953348,91.6093290043281,..
Russian Federation,RUS,GINI index (World Bank estimate),SI.POV.GINI,39.5,39.7,40.7,40.9,39.9,37.7,..,..,..
Russian Federation,RUS,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,9.09810564474716,8.61692283713177,8.54382076495572,9.04888217925219,11.1764680805144,13.5385395869066,14.1764898589732,..,..
Russian Federation,RUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.36880016326904,6.53550004959106,5.4362998008728,5.4576997756958,5.16009998321533,5.57089996337891,5.5588002204895,5.21229982376099,..
Rwanda,RWA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5773084568.14756,6222456868.33143,6771297545.46543,7090466089.23343,7631084047.20621,8307806853.93688,8804722944.23182,9338098208.31524,..
Rwanda,RWA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Rwanda,RWA,GINI index (World Bank estimate),SI.POV.GINI,47.2,..,..,45.1,..,..,43.7,..,..
Rwanda,RWA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..
Rwanda,RWA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Rwanda,RWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,1.16929996013641,..,..,17.357400894165,..
Samoa,WSM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,643046733.391126,680205473.732144,682940604.561806,669733497.884171,679088037.704048,688942051.0789,738335200.997275,758305683.750065,..
Samoa,WSM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,99.9999999994243,99.999999997713,99.9999999982957,..
Samoa,WSM,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,38.7,..,..,..,..,..
Samoa,WSM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,4,4,4,4,4,4,4,4,..
Samoa,WSM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,49.1185128439448,52.058894845589,55.6893850531865,54.3002627916323,57.7719396272359,52.5646267741534,49.0835127289971,..
Samoa,WSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,5.67999982833862,8.7519998550415,..,8.72000026702881,..,..,14.4718999862671,..
San Marino,SMR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2139072847.68212,1937142142.66004,1790916459.71302,1736604063.18985,1720974626.62114,1731300474.38086,1769389084.81724,1795929921.0895,..
San Marino,SMR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..,..,..,..,..
San Marino,SMR,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
San Marino,SMR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,48.3009084148607,39.5214318173207,45.6609097980014,48.6014869252669,..,53.0334747928348,53.7742498918116,..,..
San Marino,SMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.36999988555908,5.05999994277954,5.19000005722046,6.07999992370605,6.6100001335144,7.38000011444092,6.44999980926514,..,..
Sao Tome and Principe,STP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,197454053.145088,206138480.644065,212615301.920748,222852291.543505,237448967.555955,246519490.893575,256822056.30447,266773808.825555,..
Sao Tome and Principe,STP,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Sao Tome and Principe,STP,GINI index (World Bank estimate),SI.POV.GINI,30.8,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..
Sao Tome and Principe,STP,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,13.5900001525879,..,..,..,..,..,..
Saudi Arabia,SAU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,528207200000,581011322640,612452430240,628984081386.667,651957609840,678729654960,690068800000,684157600000,..
Saudi Arabia,SAU,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Saudi Arabia,SAU,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.55000019073486,5.76999998092651,5.51999998092651,5.57000017166138,5.71999979019165,5.59000015258789,5.65000009536743,5.8899998664856,..
Senegal,SEN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,16215069255.5883,16451547988.6698,17293438557.2978,17781477663.8547,18957455707.5352,20164485187.4903,21420420044.2247,22952791256.2003,..
Senegal,SEN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Senegal,SEN,GINI index (World Bank estimate),SI.POV.GINI,..,40.3,..,..,..,..,..,..,..
Senegal,SEN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..
Senegal,SEN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Senegal,SEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,10.3599996566772,..,..,..,6.75740003585815,..,..,..
Serbia,SRB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,39460357730.5224,40013381123.366,39607137113.7376,40625727367.813,39881747972.7617,40183938020.4789,41308012849.7895,42079410618.1871,..
Serbia,SRB,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Serbia,SRB,GINI index (World Bank estimate),SI.POV.GINI,29,..,..,29,..,28.5,..,..,..
Serbia,SRB,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Serbia,SRB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Serbia,SRB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,19.2175998687744,22.9661998748779,23.9999008178711,22.1536998748779,19.2234001159668,17.6597003936768,15.257399559021,13.4770002365112,12.7327003479004
Seychelles,SYC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,969936525.298729,1046438130.96225,1059631924.49388,1123401381.86617,1174008203.64439,1231973525.71507,1287449682.77196,1355489119.48215,..
Seychelles,SYC,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Seychelles,SYC,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,46.8,..,..,..,..,..
Seychelles,SYC,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,75.3534158588627,78.8413155501667,78.1418056137173,51.550629746687,68.8363598759011,63.3403934679844,..,..,..
Seychelles,SYC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,4.1100001335144,..,..,3.84069991111755,4.15119981765747,3.96490001678467,3.71490001678467,..
Sierra Leone,SLE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2578026297.15912,2740829818.87435,3156936272.93448,3810919876.16826,3984574819.98172,3163801388.83,3355384560.25255,3496685932.65603,..
Sierra Leone,SLE,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Sierra Leone,SLE,GINI index (World Bank estimate),SI.POV.GINI,..,34,..,..,..,..,..,..,..
Sierra Leone,SLE,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3,3,3,3,3,3,3,..
Sierra Leone,SLE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,4.67799997329712,..,..,..,..
Singapore,SGP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,236421782178.218,251436156949.028,261703043637.697,275078914558.122,285762669600.293,292166776677.668,299170077007.701,309995672900.623,..
Singapore,SGP,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Singapore,SGP,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Singapore,SGP,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,102.903421039325,106.07018730597,109.465336875015,100.466264896104,100.668648165416,104.648081103423,112.330851073004,..,..
Singapore,SGP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.0699999332428,1.87000000476837,1.78999996185303,1.71000003814697,1.69000005722046,1.69000005722046,1.79999995231628,..,..
Sint Maarten (Dutch part),SXM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,GDP (constant 2010 US$),NY.GDP.MKTP.KD,89501012915.7314,92024135539.0658,93549112293.0531,94943598803.0619,97554865847.2345,101627657794.119,104803938880.006,108145445890.087,..
Slovak Republic,SVK,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Slovak Republic,SVK,GINI index (World Bank estimate),SI.POV.GINI,27.3,26.5,26.1,28.1,26.1,26.5,..,..,..
Slovak Republic,SVK,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,14.3794002532959,13.6174001693726,13.9632997512817,14.2204999923706,13.184100151062,11.4807996749878,9.67020034790039,8.13099956512451,..
Slovenia,SVN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,48013606745.4803,48325391228.4831,47035305257.5313,46502839741.4843,47888250500.4639,48969999339.1887,50511749001.8176,53037744699.125,..
Slovenia,SVN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,99.8362522126221,99.8361029904907,99.7933924534698,99.7937147060447,99.4741254084,99.4910252834569,..
Slovenia,SVN,GINI index (World Bank estimate),SI.POV.GINI,24.9,24.9,25.6,26.2,25.7,25.4,..,..,..
Slovenia,SVN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.23619985580444,8.16600036621094,8.84020042419434,10.1022996902466,9.66759967803955,8.96230030059814,8.00010013580322,6.56440019607544,..
Solomon Islands,SLB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,681151193.502387,771033399.35884,806157014.498501,830485620.364722,849172302.123986,870760296.721622,900859053.079028,930032625.438997,..
